currency,price_rub,timestamp,gold_price
CNY,17.69,1646290800,6740.0
CNY,18.1499,1646292600,6899.99
CNY,18.74,1646294400,6999.0
CNY,18.68,1646296200,7056.4
CNY,18.54,1646298000,7056.0
CNY,18.668,1646299800,7056.4
CNY,18.6998,1646301600,7056.0
CNY,18.61,1646303400,7056.4
CNY,18.749,1646305200,7056.4
CNY,18.73,1646307000,7056.4
CNY,18.81,1646308800,
CNY,18.88,1646310600,7056.4
CNY,18.9,1646312400,7056.4
CNY,18.921,1646314200,7056.4
CNY,19.05,1646316000,7056.4
CNY,18.7001,1646317800,6890.0
CNY,18.8,1646319600,6755.0
CNY,19.0,1646321400,7056.4
CNY,19.9,1646377200,6999.99
CNY,19.775,1646379000,6650.0
CNY,19.93,1646380800,6899.0
CNY,19.9283,1646382600,6886.0
CNY,19.96,1646384400,6885.99
CNY,19.9092,1646386200,6988.0
CNY,20.4,1646388000,6851.0
CNY,20.2483,1646389800,6830.0
CNY,20.23,1646391600,6840.0
CNY,19.9661,1646393400,7200.0
CNY,20.13,1646395200,6872.0
CNY,20.1799,1646397000,6872.0
CNY,20.1151,1646398800,6872.0
CNY,19.8513,1646400600,6872.0
CNY,19.9896,1646402400,6800.0
CNY,20.0997,1646404200,6700.0
CNY,20.02,1646406000,6872.0
CNY,20.02,1646407800,6872.0
CNY,23.0126,1646809200,7501.01
CNY,23.0126,1646811000,7764.43
CNY,22.3,1646812800,7764.43
CNY,22.3,1646814600,7764.43
CNY,22.17,1646816400,7764.43
CNY,21.6499,1646818200,7764.43
CNY,21.7389,1646820000,7764.43
CNY,21.7,1646821800,7764.43
CNY,21.7512,1646823600,7729.94
CNY,21.15,1646825400,7760.0
CNY,20.86,1646827200,7694.43
CNY,20.71,1646829000,7760.0
CNY,20.94,1646830800,7764.43
CNY,20.8595,1646832600,7764.45
CNY,21.1515,1646834400,7764.43
CNY,21.1,1646836200,7900.0
CNY,21.33,1646838000,7900.0
CNY,21.3999,1646839800,7900.0
CNY,21.0444,1646895600,7900.0
CNY,20.6,1646897400,7870.0
CNY,20.89,1646899200,7940.0
CNY,20.4001,1646901000,7800.0
CNY,20.4305,1646902800,7701.0
CNY,20.1999,1646904600,7600.91
CNY,20.248,1646906400,7790.0
CNY,20.3411,1646908200,7650.0
CNY,20.2345,1646910000,7500.0
CNY,19.5965,1646911800,7550.0
CNY,19.79,1646913600,7549.0
CNY,19.73,1646915400,7740.0
CNY,19.7988,1646917200,7550.0
CNY,19.77,1646919000,7799.0
CNY,19.8319,1646920800,7700.0
CNY,20.112,1646922600,7800.0
CNY,20.1135,1646924400,7705.0
CNY,20.1318,1646926200,7949.97
CNY,19.2508,1646982000,7777.0
CNY,18.54,1646983800,7700.0
CNY,18.55,1646985600,7650.0
CNY,18.769,1646987400,7410.0
CNY,18.8499,1646989200,7400.06
CNY,19.0,1646991000,7420.0
CNY,18.75,1646992800,7431.0
CNY,18.8474,1646994600,7351.1
CNY,18.8,1646996400,7250.0
CNY,18.79,1646998200,7249.01
CNY,18.83,1647000000,7240.0
CNY,18.95,1647001800,7327.0
CNY,19.1089,1647003600,7470.0
CNY,19.08,1647005400,7400.0
CNY,19.2805,1647007200,7547.97
CNY,19.2899,1647009000,7460.0
CNY,19.21,1647010800,7544.0
CNY,18.92,1647012600,7540.0
CNY,18.95,1647241200,7400.0
CNY,18.8823,1647243000,7500.0
CNY,18.7,1647244800,7495.0
CNY,18.68,1647246600,7600.0
CNY,18.7167,1647248400,7550.0
CNY,18.4,1647250200,7327.05
CNY,18.2498,1647252000,7150.0
CNY,17.7626,1647253800,7124.23
CNY,17.55,1647255600,7124.23
CNY,17.5193,1647257400,7124.23
CNY,17.4736,1647259200,7143.88
CNY,17.4701,1647261000,7143.88
CNY,17.6475,1647262800,7130.0
CNY,17.92,1647264600,7300.0
CNY,17.88,1647266400,7352.65
CNY,17.87,1647268200,7200.0
CNY,17.8899,1647270000,7275.0
CNY,17.9,1647271800,7200.0
CNY,17.51,1647327600,7000.0
CNY,17.5397,1647329400,6999.0
CNY,17.64,1647331200,6998.0
CNY,17.6157,1647333000,6990.0
CNY,17.8,1647334800,7000.0
CNY,17.64,1647336600,7050.0
CNY,17.72,1647338400,7001.0
CNY,17.6562,1647340200,7000.0
CNY,17.5699,1647342000,7050.0
CNY,17.5799,1647343800,6920.0
CNY,17.6871,1647345600,6973.59
CNY,17.74,1647347400,6922.0
CNY,17.7866,1647349200,6996.26
CNY,17.87,1647351000,6998.0
CNY,17.7994,1647352800,6930.01
CNY,17.7902,1647354600,6850.0
CNY,17.7511,1647356400,6837.16
CNY,17.755,1647358200,6837.5
CNY,17.275,1647414000,6648.0
CNY,17.265,1647415800,6700.0
CNY,17.084,1647417600,6549.99
CNY,17.14,1647419400,6510.0
CNY,17.1199,1647421200,6665.0
CNY,17.1781,1647423000,6588.0
CNY,17.2,1647424800,6500.0
CNY,17.22,1647426600,6500.0
CNY,17.215,1647428400,6450.0
CNY,17.3175,1647430200,6485.0
CNY,17.3,1647432000,6440.0
CNY,17.265,1647433800,6440.0
CNY,17.337,1647435600,6500.0
CNY,17.41,1647437400,6499.99
CNY,17.69,1647439200,6500.0
CNY,17.778,1647441000,6500.0
CNY,17.95,1647442800,6500.0
CNY,17.85,1647444600,6499.9
CNY,16.8539,1647500400,6543.0
CNY,16.6798,1647502200,6550.0
CNY,16.57,1647504000,6600.0
CNY,16.6401,1647505800,6585.0
CNY,16.68,1647507600,6570.0
CNY,16.7181,1647509400,6599.99
CNY,16.7864,1647511200,6552.0
CNY,16.7183,1647513000,6629.82
CNY,16.7489,1647514800,6555.0
CNY,16.739,1647516600,6555.0
CNY,16.7866,1647518400,6520.01
CNY,16.82,1647520200,6525.0
CNY,16.834600000000002,1647522000,6520.0
CNY,16.83,1647523800,6503.0
CNY,16.7595,1647525600,6539.97
CNY,16.66,1647527400,6537.0
CNY,16.5564,1647529200,6537.0
CNY,16.516,1647531000,6537.0
CNY,16.4795,1647586800,6525.0
CNY,16.5,1647588600,6539.0
CNY,16.536,1647590400,6539.0
CNY,16.4999,1647592200,6499.99
CNY,16.461,1647594000,6500.0
CNY,16.5199,1647595800,6539.0
CNY,16.5096,1647597600,6539.0
CNY,16.5,1647599400,6539.0
CNY,16.5496,1647601200,6538.99
CNY,16.7779,1647603000,6539.0
CNY,16.6711,1647604800,6600.0
CNY,16.75,1647606600,6540.0
CNY,17.02,1647608400,6539.0
CNY,16.9632,1647610200,6539.0
CNY,16.72,1647612000,6539.0
CNY,16.625,1647613800,6539.0
CNY,16.627,1647615600,6540.0
CNY,16.6127,1647617400,6538.88
CNY,16.7249,1647846000,6480.0
CNY,16.61,1647847800,6403.0
CNY,16.635,1647849600,6399.97
CNY,16.65,1647851400,6350.0
CNY,16.599,1647853200,6368.0
CNY,16.6048,1647855000,6351.0
CNY,16.5714,1647856800,6423.19
CNY,16.49,1647858600,6400.49
CNY,16.49,1647860400,6400.0
CNY,16.4079,1647862200,6370.0
CNY,16.495,1647864000,6440.0
CNY,16.493,1647865800,6400.0
CNY,16.4759,1647867600,6430.0
CNY,16.5,1647869400,6400.0
CNY,16.4653,1647871200,6420.0
CNY,16.4364,1647873000,
CNY,16.465,1647874800,6380.0
CNY,16.4082,1647876600,6400.0
CNY,16.46,1647932400,6400.0
CNY,16.4499,1647934200,6350.01
CNY,16.41,1647936000,6379.8
CNY,16.32,1647937800,6390.0
CNY,16.325,1647939600,6389.99
CNY,16.329,1647941400,6389.0
CNY,16.3821,1647943200,6380.0
CNY,16.4,1647945000,6389.99
CNY,16.38,1647946800,6384.0
CNY,16.4,1647948600,6371.01
CNY,16.3801,1647950400,6384.0
CNY,16.4184,1647952200,
CNY,16.4184,1647954000,6384.0
CNY,16.416,1647955800,6370.0
CNY,16.41,1647957600,6385.0
CNY,16.41,1647959400,6350.0
CNY,16.3979,1647961200,6329.99
CNY,16.38,1647963000,6360.0
CNY,16.5,1648018800,6330.0
CNY,16.427599999999998,1648020600,6400.0
CNY,16.339,1648022400,6399.0
CNY,16.3349,1648024200,6399.99
CNY,16.3582,1648026000,6400.0
CNY,16.37,1648027800,
CNY,16.3601,1648029600,6399.0
CNY,16.369,1648031400,6375.01
CNY,16.36,1648033200,6400.0
CNY,16.368,1648035000,6400.0
CNY,16.3545,1648036800,6380.0
CNY,15.9,1648038600,6240.0
CNY,15.96,1648040400,6100.0
CNY,15.87,1648042200,6160.01
CNY,15.66,1648044000,6165.0
CNY,15.62,1648045800,6149.9
CNY,15.655100000000001,1648047600,6115.0
CNY,15.6,1648049400,6100.0
CNY,15.2006,1648105200,6150.0
CNY,15.1999,1648107000,5930.0
CNY,15.1179,1648108800,5840.0
CNY,15.285,1648110600,5860.0
CNY,15.0947,1648112400,5850.0
CNY,15.0899,1648114200,5930.0
CNY,15.1899,1648116000,5840.0
CNY,15.15,1648117800,5850.0
CNY,15.1201,1648119600,5930.0
CNY,15.1401,1648121400,5990.0
CNY,15.1201,1648123200,5975.0
CNY,15.16,1648125000,5951.0
CNY,15.175,1648126800,5910.0
CNY,15.239,1648128600,5960.81
CNY,15.3519,1648130400,5950.0
CNY,15.4869,1648132200,5960.0
CNY,15.5028,1648134000,5960.0
CNY,15.299,1648135800,5960.0
CNY,15.255,1648191600,5988.0
CNY,15.2604,1648193400,6098.0
CNY,15.2159,1648195200,6098.0
CNY,15.2253,1648197000,6080.0
CNY,15.31,1648198800,6075.0
CNY,15.2175,1648200600,6070.0
CNY,15.206,1648202400,6000.0
CNY,15.0407,1648204200,5990.0
CNY,14.9921,1648206000,5940.05
CNY,15.0,1648207800,5860.0
CNY,15.1074,1648209600,5940.05
CNY,15.2697,1648211400,5940.05
CNY,15.24,1648213200,5945.0
CNY,15.42,1648215000,5985.0
CNY,15.3651,1648216800,5990.0
CNY,15.381,1648218600,5990.0
CNY,15.3804,1648220400,5990.0
CNY,15.468,1648222200,5945.0
CNY,14.98,1648450800,5765.0
CNY,15.07,1648452600,5759.9
CNY,15.1199,1648454400,5710.0
CNY,15.0808,1648456200,5749.0
CNY,14.8436,1648458000,5725.0
CNY,14.9302,1648459800,5710.0
CNY,15.0423,1648461600,5650.01
CNY,15.09,1648463400,5690.0
CNY,15.0,1648465200,5700.0
CNY,14.9801,1648467000,5700.0
CNY,14.9,1648468800,5612.0
CNY,14.8949,1648470600,5649.99
CNY,14.905,1648472400,5650.0
CNY,14.96,1648474200,5700.0
CNY,14.88,1648476000,5699.0
CNY,14.9,1648477800,5749.0
CNY,14.83,1648479600,5590.0
CNY,14.8101,1648481400,5600.0
CNY,14.08,1648537200,5419.99
CNY,13.975,1648539000,5270.0
CNY,13.8999,1648540800,5300.0
CNY,14.0299,1648542600,5320.0
CNY,14.0298,1648544400,5300.0
CNY,13.8822,1648546200,5300.0
CNY,13.8101,1648548000,5320.0
CNY,13.9102,1648549800,5299.99
CNY,13.6728,1648551600,5100.01
CNY,13.3159,1648553400,5051.0
CNY,13.4399,1648555200,5200.0
CNY,13.3,1648557000,5100.0
CNY,13.6,1648558800,5298.0
CNY,13.683,1648560600,5289.9
CNY,13.79,1648562400,5150.0
CNY,13.7669,1648564200,5150.0
CNY,13.6667,1648566000,5201.0
CNY,13.69,1648567800,5250.0
CNY,13.4437,1648623600,5202.2
CNY,13.4,1648625400,5268.0
CNY,13.4989,1648627200,5260.0
CNY,13.4864,1648629000,5260.0
CNY,13.324,1648630800,5260.0
CNY,13.3289,1648632600,5120.0
CNY,13.3699,1648634400,5060.01
CNY,13.395,1648636200,5023.0
CNY,13.3399,1648638000,5100.0
CNY,13.3849,1648639800,5110.0
CNY,13.4688,1648641600,5051.0
CNY,13.487,1648643400,5070.01
CNY,13.4601,1648645200,5108.02
CNY,13.495,1648647000,5100.01
CNY,13.434,1648648800,5107.0
CNY,13.415,1648650600,5109.99
CNY,13.43,1648652400,5109.99
CNY,13.47,1648654200,5109.99
CNY,13.2124,1648710000,5055.9
CNY,13.2198,1648711800,5050.0
CNY,13.1648,1648713600,5025.0
CNY,13.24,1648715400,5020.0
CNY,13.2194,1648717200,5040.0
CNY,13.21,1648719000,5000.0
CNY,13.215,1648720800,5035.0
CNY,13.2499,1648722600,5030.0
CNY,13.3,1648724400,5022.0
CNY,13.3661,1648726200,5035.0
CNY,13.3139,1648728000,5027.0
CNY,13.3494,1648729800,5035.0
CNY,13.4299,1648731600,5034.0
CNY,13.41,1648733400,5035.0
CNY,13.392900000000001,1648735200,5035.0
CNY,13.4,1648737000,5030.0
CNY,13.4045,1648738800,5030.0
CNY,13.4096,1648740600,5030.01
CNY,13.33,1648796400,5047.0
CNY,13.2889,1648798200,5048.0
CNY,13.2079,1648800000,5030.0
CNY,13.198,1648801800,5000.0
CNY,13.21,1648803600,5010.0
CNY,13.2149,1648805400,5020.0
CNY,13.2459,1648807200,5015.0
CNY,13.26,1648809000,5000.0
CNY,13.2899,1648810800,5015.0
CNY,13.2675,1648812600,5015.0
CNY,13.22,1648814400,5020.0
CNY,13.266,1648816200,5015.0
CNY,13.29,1648818000,5015.0
CNY,13.329,1648819800,5015.0
CNY,13.3101,1648821600,5000.0
CNY,13.2863,1648823400,4990.0
CNY,13.3699,1648825200,4990.0
CNY,13.35,1648827000,5000.0
CNY,13.2501,1649053800,
CNY,13.35,1649055600,5098.95
CNY,13.28,1649057400,5088.79
CNY,13.2601,1649059200,5050.0
CNY,13.2649,1649061000,5040.0
CNY,13.308,1649062800,5055.0
CNY,13.3,1649064600,5097.99
CNY,13.2798,1649066400,5058.0
CNY,13.26,1649068200,5098.0
CNY,13.2899,1649070000,5098.0
CNY,13.315,1649071800,5060.1
CNY,13.2979,1649073600,5080.0
CNY,13.3028,1649075400,5050.0
CNY,13.3189,1649077200,5089.0
CNY,13.315,1649079000,5005.55
CNY,13.3099,1649080800,5049.9
CNY,13.337,1649082600,5044.99
CNY,13.3279,1649084400,5044.99
CNY,13.34,1649086200,5010.04
CNY,13.356,1649140200,
CNY,13.3099,1649142000,5099.0
CNY,13.3189,1649143800,5065.0
CNY,13.2927,1649145600,5065.0
CNY,13.279,1649147400,5060.0
CNY,13.26,1649149200,5195.0
CNY,13.2275,1649151000,5100.0
CNY,13.2601,1649152800,5150.0
CNY,13.2649,1649154600,5148.79
CNY,13.246,1649156400,5150.0
CNY,13.243,1649158200,5159.0
CNY,13.204,1649160000,5199.99
CNY,13.2389,1649161800,5199.99
CNY,13.267,1649163600,5180.0
CNY,13.28,1649165400,5199.99
CNY,13.3051,1649167200,5199.99
CNY,13.3589,1649169000,5199.48
CNY,13.353,1649170800,5150.0
CNY,13.3055,1649172600,5199.98
CNY,13.339,1649226600,
CNY,13.2919,1649228400,5105.99
CNY,13.3,1649230200,5149.99
CNY,13.264,1649232000,5150.0
CNY,13.2325,1649233800,5099.99
CNY,13.205,1649235600,5099.98
CNY,13.198,1649237400,5065.0
CNY,13.19,1649239200,5050.0
CNY,13.051,1649241000,5072.2
CNY,13.11,1649242800,5098.97
CNY,13.07,1649244600,5049.0
CNY,13.0675,1649246400,5050.0
CNY,13.075,1649248200,5041.01
CNY,13.1511,1649250000,5029.99
CNY,13.1182,1649251800,5025.0
CNY,13.03,1649253600,5025.0
CNY,13.039,1649255400,5030.0
CNY,13.0499,1649257200,5030.0
CNY,13.079,1649259000,5025.0
CNY,13.079,1649313000,
CNY,12.448,1649314800,4950.0
CNY,12.3354,1649316600,4998.97
CNY,12.1825,1649318400,4856.1
CNY,12.1409,1649320200,4989.98
CNY,12.084,1649322000,4939.99
CNY,12.3225,1649323800,4851.01
CNY,12.2519,1649325600,4851.01
CNY,12.338799999999999,1649327400,4936.49
CNY,12.1737,1649329200,4900.0
CNY,12.1565,1649331000,4813.0
CNY,12.2999,1649332800,4800.0
CNY,12.414,1649334600,4845.0
CNY,12.4598,1649336400,4823.33
CNY,12.47,1649338200,4843.0
CNY,12.47,1649340000,4838.0
CNY,12.4373,1649341800,4819.99
CNY,12.4116,1649343600,4793.02
CNY,12.44,1649345400,4818.99
CNY,12.4405,1649399400,
CNY,12.2006,1649401200,4849.99
CNY,12.133,1649403000,4812.12
CNY,12.0983,1649404800,4750.01
CNY,12.1159,1649406600,4750.0
CNY,12.0583,1649408400,4796.99
CNY,12.105,1649410200,4797.99
CNY,12.05,1649412000,4800.0
CNY,12.0234,1649413800,4888.8
CNY,12.0339,1649415600,4789.0
CNY,11.95,1649417400,4757.01
CNY,11.9901,1649419200,4721.0
CNY,12.0902,1649421000,4749.99
CNY,12.1941,1649422800,4600.0
CNY,12.3436,1649424600,4800.0
CNY,12.2375,1649426400,4775.0
CNY,12.2391,1649428200,4770.0
CNY,12.246,1649430000,4800.0
CNY,12.23,1649431800,4770.0
CNY,12.88,1649658600,
CNY,12.8406,1649660400,4900.0
CNY,12.72,1649662200,4944.98
CNY,12.6613,1649664000,4900.0
CNY,12.51,1649665800,4900.01
CNY,12.4866,1649667600,4900.0
CNY,12.5304,1649669400,4900.0
CNY,12.39,1649671200,
CNY,12.44,1649673000,4810.0
CNY,12.5,1649674800,4800.01
CNY,12.472,1649676600,4900.0
CNY,12.5999,1649678400,4840.02
CNY,12.5136,1649680200,4919.9
CNY,12.534,1649682000,4800.0
CNY,12.5678,1649683800,4897.0
CNY,12.5679,1649685600,4920.0
CNY,12.6,1649687400,4900.0
CNY,12.5627,1649689200,4989.99
CNY,12.545,1649691000,4980.0
CNY,12.545,1649745000,
CNY,12.6478,1649746800,4950.0
CNY,12.5811,1649748600,4960.0
CNY,12.5702,1649750400,4950.0
CNY,12.5398,1649752200,
CNY,12.5,1649754000,4930.0
CNY,12.518,1649755800,4924.99
CNY,12.5,1649757600,4934.99
CNY,12.492,1649759400,4900.0
CNY,12.4979,1649761200,4900.0
CNY,12.52,1649763000,4900.0
CNY,12.4875,1649764800,4920.0
CNY,12.484,1649766600,4920.0
CNY,12.4869,1649768400,4935.0
CNY,12.487,1649770200,4900.0
CNY,12.51,1649772000,4901.0
CNY,12.5225,1649773800,4964.98
CNY,12.51,1649775600,4964.98
CNY,12.530100000000001,1649777400,4964.98
CNY,12.55,1649831400,4944.99
CNY,12.5223,1649833200,4945.0
CNY,12.568,1649835000,4937.0
CNY,12.578,1649836800,4901.0
CNY,12.57,1649838600,4900.0
CNY,12.5544,1649840400,4900.0
CNY,12.528,1649842200,4900.0
CNY,12.5569,1649844000,4904.0
CNY,12.587,1649845800,4900.0
CNY,12.62,1649847600,4901.0
CNY,12.6022,1649849400,4899.0
CNY,12.636,1649851200,4899.0
CNY,12.6169,1649853000,4900.0
CNY,12.66,1649854800,4898.0
CNY,12.7,1649856600,4890.0
CNY,12.7299,1649858400,4899.0
CNY,12.7196,1649860200,4910.0
CNY,12.7275,1649862000,4978.0
CNY,12.7368,1649863800,4978.97
CNY,12.73,1649917800,4979.99
CNY,12.89,1649919600,5130.0
CNY,12.8364,1649921400,5073.99
CNY,12.78,1649923200,5082.0
CNY,12.9042,1649925000,5095.0
CNY,12.9811,1649926800,5094.0
CNY,12.951,1649928600,5094.0
CNY,12.943,1649930400,5094.0
CNY,12.984,1649932200,5094.0
CNY,12.94,1649934000,5014.29
CNY,12.8834,1649935800,5096.0
CNY,12.825,1649937600,5179.98
CNY,12.7795,1649939400,5084.99
CNY,12.75,1649941200,5097.0
CNY,12.7299,1649943000,5090.0
CNY,12.774000000000001,1649944800,5076.8
CNY,12.600999999999999,1649946600,5049.98
CNY,12.638,1649948400,5025.0
CNY,12.729,1649950200,5040.0
CNY,12.77,1650004200,
CNY,12.6796,1650006000,5076.0
CNY,12.65,1650007800,5091.0
CNY,12.6375,1650009600,5050.0
CNY,12.5729,1650011400,5060.0
CNY,12.5921,1650013200,5050.0
CNY,12.645,1650015000,5060.0
CNY,12.6343,1650016800,5050.0
CNY,12.652,1650018600,5050.0
CNY,12.626,1650020400,5050.0
CNY,12.5913,1650022200,5052.0
CNY,12.5974,1650024000,5050.0
CNY,12.591,1650025800,5050.0
CNY,12.6304,1650027600,5050.0
CNY,12.622,1650029400,5047.0
CNY,12.6893,1650031200,5050.0
CNY,12.7101,1650033000,5053.0
CNY,12.7499,1650034800,5055.0
CNY,12.718,1650036600,5050.0
CNY,12.75,1650263400,5041.0
CNY,12.64,1650265200,5170.0
CNY,12.62,1650267000,5048.0
CNY,12.611,1650268800,5079.99
CNY,12.507,1650270600,5074.0
CNY,12.55,1650272400,5038.0
CNY,12.5,1650274200,5000.0
CNY,12.48,1650276000,4999.99
CNY,12.48,1650277800,5000.0
CNY,12.5381,1650279600,4983.94
CNY,12.48,1650281400,5000.0
CNY,12.4956,1650283200,4995.0
CNY,12.5203,1650285000,5000.0
CNY,12.4879,1650286800,4999.99
CNY,12.451,1650288600,5000.0
CNY,12.55,1650290400,5000.0
CNY,12.58,1650292200,4999.0
CNY,12.597,1650294000,5000.0
CNY,12.615,1650295800,5068.0
CNY,12.615,1650349800,
CNY,12.5102,1650351600,5044.8
CNY,12.496,1650353400,5043.99
CNY,12.465,1650355200,5043.0
CNY,12.4975,1650357000,5040.99
CNY,12.487,1650358800,5044.0
CNY,12.4667,1650360600,5032.0
CNY,12.4711,1650362400,5035.0
CNY,12.4409,1650364200,5010.0
CNY,12.4095,1650366000,5000.0
CNY,12.3951,1650367800,4995.0
CNY,12.354,1650369600,4999.5
CNY,12.3188,1650371400,4994.0
CNY,12.325,1650373200,4989.0
CNY,12.3354,1650375000,4980.0
CNY,12.387,1650376800,4970.0
CNY,12.36,1650378600,5050.0
CNY,12.34,1650380400,5053.0
CNY,12.31,1650382200,5049.99
CNY,12.3087,1650436200,
CNY,12.2249,1650438000,4939.99
CNY,12.1997,1650439800,4936.99
CNY,12.18,1650441600,4930.0
CNY,12.04,1650443400,4907.0
CNY,12.1499,1650445200,4900.0
CNY,12.1533,1650447000,4935.0
CNY,12.115,1650448800,4930.0
CNY,12.0596,1650450600,4901.5
CNY,12.0502,1650452400,4930.0
CNY,12.065,1650454200,4929.99
CNY,12.02,1650456000,4933.0
CNY,12.014,1650457800,4883.0
CNY,12.0,1650459600,4900.0
CNY,12.021,1650461400,4871.0
CNY,12.084,1650463200,4899.0
CNY,12.092,1650465000,4900.0
CNY,12.099,1650466800,4895.0
CNY,12.12,1650468600,4881.0
CNY,12.021,1650522600,5197.99
CNY,11.94,1650524400,4899.98
CNY,11.8995,1650526200,4894.99
CNY,11.81,1650528000,4850.0
CNY,11.7551,1650529800,4840.0
CNY,11.675,1650531600,4847.2
CNY,11.7045,1650533400,4799.99
CNY,11.663499999999999,1650535200,4765.0
CNY,11.6039,1650537000,4775.0
CNY,11.6,1650538800,4785.95
CNY,11.6145,1650540600,4692.6
CNY,11.6699,1650542400,4700.0
CNY,11.6538,1650544200,4713.0
CNY,11.649000000000001,1650546000,4755.0
CNY,11.7158,1650547800,4745.0
CNY,11.7056,1650549600,4730.0
CNY,11.71,1650551400,4790.0
CNY,11.81,1650553200,4720.0
CNY,11.93,1650555000,4765.0
CNY,11.9,1650609000,
CNY,11.4901,1650610800,4745.99
CNY,11.4923,1650612600,4614.0
CNY,11.3689,1650614400,4668.95
CNY,11.3645,1650616200,4601.0
CNY,11.3,1650618000,4619.99
CNY,11.280100000000001,1650619800,4625.0
CNY,11.37,1650621600,4648.9
CNY,11.3386,1650623400,4650.0
CNY,11.34,1650625200,4649.97
CNY,11.395,1650627000,4649.5
CNY,11.38,1650628800,4621.01
CNY,11.479,1650630600,4647.0
CNY,11.5277,1650632400,4625.0
CNY,11.618500000000001,1650634200,4636.0
CNY,11.5858,1650636000,4699.9
CNY,11.63,1650637800,4699.99
CNY,11.6502,1650639600,4719.99
CNY,11.6,1650641400,4661.67
CNY,11.622,1650868200,
CNY,11.3199,1650870000,4530.0
CNY,11.2265,1650871800,4530.0
CNY,11.2101,1650873600,4488.4
CNY,11.23,1650875400,4501.0
CNY,11.1699,1650877200,4567.0
CNY,11.17,1650879000,4574.4
CNY,11.153,1650880800,4584.99
CNY,11.19,1650882600,4575.0
CNY,11.192,1650884400,4628.99
CNY,11.2,1650886200,4628.99
CNY,11.24,1650888000,4600.0
CNY,11.2,1650889800,4550.1
CNY,11.2441,1650891600,4609.0
CNY,11.2274,1650893400,4621.0
CNY,11.236,1650895200,4650.0
CNY,11.1939,1650897000,4650.0
CNY,11.1789,1650898800,4644.98
CNY,11.2399,1650900600,4625.01
CNY,11.2399,1650954600,
CNY,11.192,1650956400,4525.0
CNY,11.1899,1650958200,4490.0
CNY,11.2029,1650960000,4525.0
CNY,11.19,1650961800,4523.0
CNY,11.183,1650963600,4490.0
CNY,11.187,1650965400,4462.2
CNY,11.1527,1650967200,4482.0
CNY,11.18,1650969000,4482.0
CNY,11.14,1650970800,4456.0
CNY,11.154,1650972600,4440.0
CNY,11.11,1650974400,4464.0
CNY,11.15,1650976200,4445.0
CNY,11.09,1650978000,4470.0
CNY,11.1114,1650979800,4443.0
CNY,11.1201,1650981600,4449.96
CNY,11.1296,1650983400,4469.99
CNY,11.1298,1650985200,4460.0
CNY,11.1216,1650987000,4444.99
CNY,11.1276,1651041000,
CNY,11.16,1651042800,4302.0
CNY,11.1706,1651044600,4241.0
CNY,11.135,1651046400,4301.5
CNY,11.1488,1651048200,4338.0
CNY,11.13,1651050000,4319.99
CNY,11.083,1651051800,4345.0
CNY,11.1102,1651053600,4330.0
CNY,11.1095,1651055400,4254.15
CNY,11.1173,1651057200,4305.0
CNY,11.0995,1651059000,4319.0
CNY,11.0895,1651060800,4315.0
CNY,11.1189,1651062600,4311.0
CNY,11.1499,1651064400,4320.0
CNY,11.1544,1651066200,4320.0
CNY,11.1442,1651068000,4311.0
CNY,11.1252,1651069800,4344.98
CNY,11.153,1651071600,4361.0
CNY,11.145,1651073400,4368.0
CNY,11.1311,1651127400,4321.03
CNY,11.0348,1651129200,4180.0
CNY,11.0141,1651131000,4195.0
CNY,11.0,1651132800,4180.0
CNY,10.9441,1651134600,4179.5
CNY,10.9323,1651136400,4140.02
CNY,10.9499,1651138200,4155.05
CNY,10.9726,1651140000,4167.7
CNY,10.937,1651141800,4164.94
CNY,11.0072,1651143600,4163.99
CNY,10.9661,1651145400,4120.0
CNY,10.933,1651147200,4154.89
CNY,10.949,1651149000,4199.98
CNY,10.989,1651150800,4234.99
CNY,10.9999,1651152600,4224.99
CNY,10.9589,1651154400,4220.0
CNY,11.0599,1651156200,4200.01
CNY,11.11,1651158000,4230.0
CNY,11.15,1651159800,4205.0
CNY,11.05,1651213800,
CNY,10.9662,1651215600,4166.66
CNY,10.9,1651217400,4171.99
CNY,10.84,1651219200,4193.0
CNY,10.72,1651221000,4199.98
CNY,10.7499,1651222800,4219.99
CNY,10.8389,1651224600,4249.0
CNY,10.87,1651226400,4322.0
CNY,10.88,1651228200,4220.0
CNY,10.85,1651230000,4249.0
CNY,10.7429,1651231800,4259.99
CNY,10.756,1651233600,4249.92
CNY,10.8224,1651235400,4250.0
CNY,10.8731,1651237200,4265.0
CNY,10.8961,1651239000,4265.68
CNY,10.8893,1651240800,4275.0
CNY,10.901,1651242600,4295.0
CNY,10.92,1651244400,4284.98
CNY,10.86,1651246200,4250.0
CNY,10.7225,1651645800,
CNY,10.58,1651647600,4178.01
CNY,10.565,1651649400,4136.0
CNY,10.5501,1651651200,4170.25
CNY,10.4439,1651653000,4148.0
CNY,10.42,1651654800,4120.6
CNY,10.4064,1651656600,4100.01
CNY,10.3599,1651658400,4114.99
CNY,10.341,1651660200,4089.98
CNY,10.375,1651662000,4087.99
CNY,10.375,1651663800,4079.25
CNY,10.3675,1651665600,4089.0
CNY,10.365,1651667400,4021.0
CNY,10.3639,1651669200,4008.0
CNY,10.375,1651671000,4002.0
CNY,10.3098,1651672800,3875.76
CNY,10.15,1651674600,3898.0
CNY,10.14,1651676400,3895.13
CNY,10.0409,1651678200,3885.0
